Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
3607,52.8548,52.8548,-1.32238,25.4404,-3.84311
2327,80.0297,80.0297,-35.1512,-2.19382,4.10721
2647,164.868,164.868,-25.6529,-4.42014,1.02333
3927,193.272,193.272,10.5205,15.1368,1.3294
3287,187.75,187.75,-8.64234,1.67155,12.6642
3127,160.524,160.524,-12.9652,9.60217,5.32172
1847,78.6559,78.6559,-47.3688,-13.1762,6.30428
3895,84.146,84.146,8.16845,18.5518,4.33334
2231,87.8013,87.8013,-37.2144,-29.0519,-6.49844
1719,115.415,115.415,-50.6282,-29.2725,-10.9339
3191,142.55,142.55,-11.9207,12.7979,7.73865
2295,121.229,121.229,-36.1023,-16.1812,1.8828
3831,50.9417,50.9417,5.92478,20.834,2.72431
4087,385.76,385.76,17.6076,5.71109,-6.73604
2063,128.689,128.689,-41.4999,-4.86754,-3.0591
2575,96.8117,96.8117,-29.3415,-18.2975,-8.51633
3343,144.831,144.831,-7.69625,18.4917,16.1862
2191,75.6223,75.6223,-38.6104,4.61162,7.09272
3215,177.776,177.776,-11.1694,18.5081,17.6476
3983,21.6233,21.6233,10.8568,19.035,3.47505
4175,613.229,613.229,22.0207,6.87314,7.64574
3919,115.705,115.705,8.78983,-1.00957,4.11565
3279,75.6086,75.6086,-9.98284,2.65852,-0.461894
2511,139.847,139.847,-30.3522,0.0677507,0.874825
3535,161.633,161.633,-2.98556,23.7361,9.73108
3375,87.5459,87.5459,-7.33352,11.2469,6.47563
2159,48.1239,48.1239,-40.5007,-28.4449,-9.62079
3103,162.675,162.675,-13.7343,-2.64665,18.0632
2591,52.0426,52.0426,-29.5389,-20.7151,-10.8626
3615,320.021,320.021,1.38506,1.01753,13.4079
2335,87.9484,87.9484,-34.8116,-15.7481,-9.09564
2847,71.6007,71.6007,-22.215,-9.48147,9.15178
3743,236.837,236.837,6.30122,32.6247,-2.05831
3487,25.3836,25.3836,-4.81676,12.1873,10.0515
2143,30.6006,30.6006,-41.9086,-18.7503,-2.73643
2655,79.7629,79.7629,-27.0098,-11.5768,1.16439
4319,186.64,186.64,23.8809,20.5386,7.12769
1759,86.5974,86.5974,-50.0492,-18.7766,-2.50338
2015,174.781,174.781,-41.9776,-8.8954,-26.1243
2111,29.9554,29.9554,-42.7734,-13.8313,-3.14025
3647,96.9593,96.9593,0.898979,9.01458,5.59017
1855,77.6075,77.6075,-46.7822,-9.15262,-25.0017
3263,131.161,131.161,-9.96219,6.9826,9.58052
2495,83.9705,83.9705,-31.0385,-19.4615,7.72806
1983,15.4451,15.4451,-44.7244,-26.462,-15.8069
3967,160.857,160.857,12.4408,27.4144,-0.217935
3583,100.858,100.858,-1.11737,5.45003,6.66165
3071,102.75,102.75,-14.904,2.08378,11.2126


Volume HeatMap results for mesh 1
Signal range: -77.3607-846.692 µm³
