Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
965,51.0433,51.0433,16.0165,-4.56144,7.33882
549,191.436,191.436,-11.7168,3.78382,-10.4503
805,174.124,174.124,6.39985,16.9979,2.48618
933,149.698,149.698,14.0329,-19.0619,-12.771
869,88.9061,88.9061,9.17361,3.10918,12.2427
741,302.427,302.427,3.69525,1.65317,-25.073
485,181.554,181.554,-15.784,-12.4019,6.07716
997,88.8246,88.8246,19.433,-17.1888,3.11356
1045,508.194,508.194,25.4121,6.41063,21.9508
533,165.979,165.979,-12.5365,-16.019,4.71989
661,245.306,245.306,-3.90517,3.86327,-8.53656
917,64.8592,64.8592,13.0724,-16.3467,2.14541
597,259.74,259.74,-8.6046,-20.0223,3.66322
853,187.151,187.151,8.78866,14.1706,7.83136
725,113.678,113.678,-0.239081,11.7175,2.3281
981,205.34,205.34,20.4021,6.08799,-10.9485
1077,130.911,130.911,27.0114,-16.3777,-9.33625
565,160.31,160.31,-10.2849,4.10959,7.816
821,154.886,154.886,6.42258,9.43019,6.74979
693,138.02,138.02,-1.65963,-16.22,7.51292
949,129.762,129.762,15.8954,-0.482537,-2.29379
885,523.965,523.965,13.3611,18.15,-18.6219
757,164.913,164.913,2.22188,15.0786,3.07436
501,163.204,163.204,-15.1518,-7.1495,-10.4308
1013,21.2898,21.2898,19.4676,-6.75621,6.52489
1037,420.327,420.327,29.17,7.59227,14.6741
525,0.989555,0.989555,-15.1893,16.9308,11.2744
781,87.359,87.359,3.25569,13.4622,8.34809
653,155.89,155.89,-5.16916,13.888,8.31264
397,137.937,137.937,-22.6873,11.6723,-1.35575
909,157.703,157.703,13.1828,-3.62196,12.5808
1101,249.785,249.785,36.226,0.965267,1.12049
845,111.383,111.383,7.80339,7.05537,-5.39101
717,199.865,199.865,0.407647,8.43707,14.1478
973,118.659,118.659,17.1446,1.03218,6.57266
1069,99.5609,99.5609,26.2946,-6.51918,-2.46731
557,41.0176,41.0176,-11.8331,20.471,10.7863
685,11.737,11.737,-4.96123,-13.5087,3.44475
429,155.788,155.788,-20.1659,0.398848,2.22948
941,219.266,219.266,16.332,-20.1274,8.85081
877,73.9976,73.9976,10.4414,-1.05069,9.17533
749,157.931,157.931,1.4569,-0.422159,12.2375
493,178.364,178.364,-13.5679,-0.472349,8.00566
1005,816.641,816.641,23.1039,-12.0945,-9.0959
1053,429.308,429.308,27.3972,12.8587,15.1968
541,99.2474,99.2474,-10.7233,17.6031,7.20115
797,88.6706,88.6706,4.78736,9.40092,2.39431
669,99.1223,99.1223,-2.16886,7.75616,3.17475
925,47.0826,47.0826,13.3107,6.61903,-0.634878
349,113.505,113.505,-28.6424,0.744934,7.80427
861,284.004,284.004,10.0219,7.5252,-14.0751
733,82.1905,82.1905,-0.57122,-3.14211,-0.25986
989,181.985,181.985,19.3655,5.83867,0.693221
1085,234.103,234.103,30.0819,7.68824,-5.29485
317,211.048,211.048,-31.8961,15.8349,-1.20302
829,154.46,154.46,7.42674,-6.43865,4.591
701,93.2201,93.2201,-2.90339,1.29533,11.6311
445,16.9782,16.9782,-20.4746,10.0473,8.7414
957,89.4622,89.4622,15.9205,14.5106,0.670592
