Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
5117,152.514,152.514,82.6671,35.8684,19.728
4093,171.478,171.478,50.8766,8.43608,17.0231
4099,81.7223,81.7223,49.0791,34.0141,26.6333
5123,50.8597,50.8597,81.8463,41.3215,38.7268
3587,136.017,136.017,37.8812,40.0569,-0.776244
4355,57.8901,57.8901,56.0406,4.48846,13.7057
4483,65.6891,65.6891,59.7203,31.541,-1.82649
3971,91.3447,91.3447,47.0243,46.2595,36.7999
4675,218.97,218.97,67.9132,37.0805,22.9225
4419,77.234,77.234,57.3027,40.8529,37.0119
3907,107.382,107.382,45.6923,47.3564,9.93005
4803,182.035,182.035,71.7185,36.1426,-7.19724
3779,115.004,115.004,41.9658,1.72817,7.3621
4035,100.814,100.814,47.6915,-31.7739,-11.8876
4131,152.304,152.304,51.7702,38.9439,-11.4475
4643,164.601,164.601,66.5069,40.3802,11.4482
3875,168.106,168.106,46.1295,-12.1444,11.4313
4259,230.339,230.339,55.1194,10.8589,-6.05731
4771,399.481,399.481,72.2106,47.7173,19.9967
3747,152.851,152.851,43.176,40.9967,11.4717
4515,207.58,207.58,61.9325,8.76191,18.3287
3491,72.7381,72.7381,34.9691,36.5086,9.62603
4003,151.374,151.374,48.2658,12.2682,29.7344
4195,104.619,104.619,51.8116,-14.2119,-1.52062
4707,121.387,121.387,67.8778,24.0683,25.1665
3683,82.4552,82.4552,39.308,40.8202,34.242
4451,126.973,126.973,59.343,4.83778,19.6431
3427,133.118,133.118,33.6409,-8.52126,-18.809
3939,144.979,144.979,46.387,10.8205,16.2023
4323,161.275,161.275,56.1878,37.9955,23.3677
3811,141.875,141.875,44.0313,2.60083,-3.28231
4579,120.02,120.02,65.3887,39.1754,1.76466
3555,111.089,111.089,36.6367,-13.3106,-18.7415
3603,227.118,227.118,39.1244,7.19151,-6.86225
4371,85.5891,85.5891,56.5067,47.1607,9.77536
3347,156.463,156.463,30.9998,36.6794,13.3933
4883,118.032,118.032,73.3589,32.3129,0.507531
3859,62.2375,62.2375,43.9008,-14.3193,-3.52152
4243,25.0012,25.0012,52.7241,23.8258,0.377059
4499,49.1227,49.1227,59.9374,45.0797,32.1567
3987,284.18,284.18,48.9479,46.8323,4.27501
4179,59.3504,59.3504,50.7621,-20.9349,-9.26542
4691,88.4499,88.4499,66.8998,19.4917,10.494
4435,134.242,134.242,59.8093,-0.903107,12.9203
3411,135.435,135.435,35.3088,-9.33079,-22.8282
3923,144.602,144.602,45.6722,35.0212,25.6362
4307,130.419,130.419,55.998,12.9179,21.2513
5331,164.851,164.851,89.235,51.2491,37.4476
4563,96.0004,96.0004,61.9198,27.2229,24.7274
3635,151.253,151.253,38.7869,5.7948,5.55783
5427,76.6603,76.6603,90.5332,40.0634,37.7809
4915,103.361,103.361,75.1483,51.4783,38.5016
3891,584.83,584.83,51.2482,51.3749,36.3677
4275,99.511,99.511,54.4146,2.67946,-2.11308
4787,67.1208,67.1208,69.5795,30.5676,1.08508
3763,114.847,114.847,42.332,-9.9804,4.01032
4531,124.029,124.029,61.5638,29.1187,9.79183
3507,156.739,156.739,36.1617,-15.0257,-2.13602
4019,158.606,158.606,48.9458,19.4564,3.83662
4723,262.209,262.209,68.5226,-23.6939,-13.6808
3699,114.726,114.726,40.8481,32.9061,18.2193
3955,130.659,130.659,47.6031,-7.76863,22.417
4851,226.025,226.025,72.5919,32.5144,11.3856
3827,288.123,288.123,44.9367,-6.52096,15.3261
3571,102.03,102.03,36.3421,2.04327,0.735209
4107,90.1915,90.1915,50.2303,8.10763,-2.59798
4363,92.4194,92.4194,56.648,-27.5332,-12.3878
3851,152.624,152.624,45.1508,41.519,5.70826
3723,98.6814,98.6814,41.9516,-35.6662,-20.3377
4491,4.22242,4.22242,58.5024,-6.02318,-20.6744
3979,545.045,545.045,49.1009,8.02737,-17.0647
3659,754.559,754.559,43.2621,-23.9369,-14.1474
4427,143.832,143.832,58.2125,-22.8969,-8.43579
3403,118.449,118.449,32.4125,-14.7785,2.42338
4811,181.778,181.778,71.8839,40.533,4.81467
3531,89.4616,89.4616,36.0029,38.9132,24.4279
4043,120.388,120.388,48.9704,39.0851,31.3183
4139,237.269,237.269,54.0372,-10.2037,-25.342
5163,49.9886,49.9886,83.8993,34.0419,17.5904
3627,121.905,121.905,39.5978,-10.8931,-5.44371
4395,141.852,141.852,58.132,6.82966,1.46548
4907,287.085,287.085,75.8049,44.1204,18.2251
3883,144.436,144.436,45.2944,4.57623,12.3128
4267,155.425,155.425,54.6258,45.1126,31.1306
4779,117.272,117.272,69.3901,33.1153,27.9195
3755,242.074,242.074,43.4234,45.5442,31.8666
4011,78.9185,78.9185,47.9507,-5.49244,-7.11906
4203,196.788,196.788,54.0885,-15.2676,-18.1023
3691,81.3535,81.3535,40.3391,9.24941,8.75565
3819,100.027,100.027,44.2793,32.57,2.76008
4587,105.287,105.287,63.7177,34.046,10.0013
3563,134.486,134.486,37.4102,35.8607,20.0879
4075,160.35,160.35,49.8577,-21.7012,-20.1854
3611,123.786,123.786,38.3388,17.5054,16.2784
4379,90.5691,90.5691,57.8205,33.368,8.27302
3867,73.1669,73.1669,44.787,-15.2516,0.838583
4251,155.095,155.095,54.709,22.907,30.0431
4763,183.17,183.17,71.0143,40.7303,23.3678
3739,45.2735,45.2735,42.5885,-18.0018,-1.89198
3483,50.9947,50.9947,34.5035,-25.5989,-5.24931
4187,83.918,83.918,53.6389,-24.0802,-20.4626
3931,123.848,123.848,46.1249,21.6726,17.1885
4315,147.685,147.685,55.7321,-11.0485,-15.6092
4571,116.628,116.628,62.9854,25.779,20.1829
3547,81.2122,81.2122,36.2176,36.3716,12.363
4059,297.056,297.056,50.8143,11.3351,-13.021
4155,126.853,126.853,51.959,26.9464,-0.766473
4667,189.492,189.492,68.536,38.4393,-1.22163
4411,166.238,166.238,58.2106,0.853123,17.926
5435,121.515,121.515,90.6982,45.583,27.8455
3899,97.966,97.966,44.8735,11.0344,7.58162
4539,295.936,295.936,62.4181,-17.8679,-13.2244
3515,115.13,115.13,34.6813,-11.3138,-7.48765
4027,129.441,129.441,48.8784,11.7536,-8.86126
4475,89.8245,89.8245,59.238,-15.4657,-7.89702
3451,207.478,207.478,34.0397,-12.5462,-13.5092
4347,231.585,231.585,57.2799,-5.10223,16.361
3835,123.539,123.539,44.5189,19.1166,0.870549
3579,157.938,157.938,37.677,-16.5268,-6.89034
4103,117.143,117.143,51.9574,-24.7687,11.4467
3591,140.346,140.346,37.5434,39.4848,29.4742
4359,271.432,271.432,58.9284,-15.8953,15.0071
3847,84.4818,84.4818,43.3701,-5.19037,-14.0945
4231,122.42,122.42,54.4271,18.1575,19.2193
4743,160.452,160.452,69.4446,-16.0106,2.04999
3719,128.186,128.186,41.1321,0.175623,15.0186
4487,73.61,73.61,60.1788,-2.95565,-2.05655
3975,76.9696,76.9696,47.9082,-30.5528,0.519634
3655,344.811,344.811,42.5477,-8.88842,-30.2328
3399,206.802,206.802,32.8023,6.65026,-0.852924
4935,290.087,290.087,77.0979,37.646,8.10417
3911,535.797,535.797,48.5002,-1.63878,-33.1644
3783,28.7392,28.7392,41.5163,-16.2778,-19.816
4551,113.597,113.597,62.7161,23.1193,29.1281
3527,102.567,102.567,35.2975,-21.9346,-19.0677
4039,74.2568,74.2568,49.4085,-7.97413,-11.3511
4135,16.3413,16.3413,50.3345,21.4802,14.677
4647,210.389,210.389,67.3632,-4.42878,-8.47696
3623,112.375,112.375,38.6471,40.1718,-4.44783
4391,176.098,176.098,57.9238,42.6616,28.4558
3751,170.425,170.425,42.4152,3.09176,17.3172
4519,238.703,238.703,61.9665,37.9528,18.1391
3495,235.175,235.175,36.7446,-21.8297,4.69359
4007,24.4872,24.4872,46.9254,-23.2207,-4.29043
4199,156.218,156.218,53.175,29.8272,6.47177
3687,216.825,216.825,42.2682,-16.1919,9.05565
4967,249.611,249.611,78.7932,45.6022,28.5088
3943,109.328,109.328,46.8775,-6.76308,0.831306
3815,163.098,163.098,43.1331,39.1628,-4.04643
4071,165.326,165.326,49.5209,32.9049,14.9044
4119,0.107931,0.107931,48.2376,-18.7481,-16.1679
4631,139.275,139.275,65.3921,49.3087,19.9458
4375,240.291,240.291,59.2401,-22.6837,0.58599
4887,113.062,113.062,73.8804,33.0423,23.5979
3863,181.121,181.121,45.0808,15.5123,12.4111
4759,342.604,342.604,70.4207,45.3069,6.82352
3735,74.217,74.217,41.3283,27.2099,16.0174
4503,288.877,288.877,62.6879,-19.4229,-19.6592
3991,286.994,286.994,49.6716,-20.0041,11.3886
4183,99.2479,99.2479,52.7235,-4.06831,0.234502
3671,111.109,111.109,40.3009,33.1085,9.29061
4439,220.804,220.804,59.8848,-6.42022,-6.85603
4311,59.8406,59.8406,55.646,32.2316,-2.0601
3799,91.2869,91.2869,43.3333,25.297,21.7407
3543,107.532,107.532,36.1286,10.5385,5.86123
4055,43.5913,43.5913,48.3749,-8.47711,-14.3953
4151,24.1649,24.1649,49.9633,-18.0846,-5.42745
4663,323.113,323.113,69.3468,-8.12713,-2.93005
4407,64.7641,64.7641,58.3465,35.831,10.7574
3895,195.077,195.077,46.7467,-10.9496,20.9613
3767,108.335,108.335,43.3987,16.6905,6.25303
4535,694.399,694.399,64.5124,-7.55134,-21.7815
5047,121.53,121.53,78.8008,40.4752,31.1612
4023,184.758,184.758,48.7356,44.7484,30.1573
4215,99.7693,99.7693,53.0174,22.3528,23.4053
4727,134.775,134.775,67.236,27.4848,19.6128
3447,79.6869,79.6869,33.1886,-29.4303,-19.5973
4343,119.891,119.891,55.9395,-10.8404,-8.97199
5367,172.053,172.053,89.6101,40.1041,28.1608
4855,99.6936,99.6936,71.7771,31.7289,17.91
4599,0.757213,0.757213,63.9737,47.5594,39.4048
4087,231.741,231.741,52.541,-10.4167,-33.3792
4111,208.922,208.922,51.3414,-3.94831,12.0845
3599,94.1117,94.1117,39.0209,-32.0176,-21.8762
4367,306.342,306.342,58.0632,-22.556,8.42264
4239,110.828,110.828,54.3955,-12.6921,3.77286
4751,100.787,100.787,68.6965,22.694,9.94728
4495,190.741,190.741,61.1266,3.97607,8.64465
3471,57.7114,57.7114,35.039,36.9867,-10.7515
4175,88.0929,88.0929,52.1164,23.3227,11.7039
4687,305.554,305.554,68.7463,-13.7373,-13.1869
3919,61.4922,61.4922,45.1736,-5.43292,-10.5061
4303,184.368,184.368,56.0492,37.9389,-0.287189
3791,94.7711,94.7711,43.2227,37.1482,2.11314
4559,9.52928,9.52928,61.4309,29.9005,-3.90426
3535,287.459,287.459,36.8488,0.21617,-28.7337
4047,174.581,174.581,49.7742,21.6002,7.27708
4143,238.896,238.896,52.7643,46.6595,13.0466
4655,186.145,186.145,68.0153,-7.8359,4.34789
4399,123.611,123.611,58.3579,28.0342,-1.83257
4783,144.337,144.337,70.4963,33.7435,-3.56989
3759,148.54,148.54,42.775,1.44727,-17.571
5039,234.663,234.663,80.8303,38.2259,4.90219
4207,91.1702,91.1702,53.3389,-2.34523,-19.7468
4463,235.029,235.029,60.4271,-11.6734,3.59758
3951,177.097,177.097,47.8552,24.1267,27.2452
3823,144.476,144.476,44.5126,41.0356,35.2234
4591,119.952,119.952,64.4874,17.872,25.0751
3567,71.7426,71.7426,37.4494,-17.0191,-18.206
5103,129.48,129.48,81.803,41.6042,35.1947
4079,111.365,111.365,49.6923,17.3642,17.6788
4127,483.032,483.032,53.7435,1.88626,-27.3113
4383,307.891,307.891,60.7553,-1.04541,-20.5639
4895,157.589,157.589,74.4119,38.6278,28.0578
3871,113.709,113.709,44.9083,35.748,7.40057
4255,103.926,103.926,53.308,-20.1972,-3.52097
3743,84.1579,84.1579,41.7909,27.4934,9.61867
4511,170.727,170.727,61.8936,14.1768,25.4709
3487,259.448,259.448,35.8081,11.713,-13.2254
5023,135.766,135.766,79.3731,36.2915,24.6749
3999,131.431,131.431,48.9332,27.1212,27.2963
4191,1.49732,1.49732,50.3897,20.1894,26.1585
3679,143.925,143.925,39.9064,-5.85677,-9.9688
4959,114.45,114.45,76.2138,29.4772,8.40173
3935,100.373,100.373,45.5115,-35.1634,-13.9764
4319,124.624,124.624,55.0975,39.113,-6.34721
3807,550.418,550.418,48.1402,49.5132,26.9876
4575,108.171,108.171,63.0276,26.7227,-0.029811
4159,26.6319,26.6319,50.385,-18.6925,3.64877
3647,139.859,139.859,40.5403,0.576417,-9.9899
4927,44.0372,44.0372,74.1025,41.9107,38.7516
3903,162.089,162.089,47.2303,-14.1762,18.5632
4287,168.626,168.626,55.624,24.9327,8.82696
4543,166.345,166.345,65.8998,50.8165,38.4046
4031,136.273,136.273,48.336,4.85706,3.19439
4223,116.937,116.937,53.4353,-16.878,-22.5931
4735,106.861,106.861,68.3736,21.604,19.1188
3711,194.657,194.657,42.2703,-2.81753,23.0499
5503,11.5419,11.5419,91.594,40.3552,33.4348
3967,89.2097,89.2097,46.2004,31.9368,19.7921
5375,52.2494,52.2494,89.8174,45.0089,38.6057
3839,136.412,136.412,44.1324,-1.98163,-6.91933


Volume HeatMap results for mesh 1
Signal range: 0.107931-1177.28 µm³
